"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","question_order"
"15823","","{""Q0"":""People from most Asian countries spent 50 to 70 hours on smartphones.""}","survey-multi-choice","10","100625","0.0-10.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart135.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","11","110630","0.0-11.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart617.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","12","120631","0.0-12.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""RetrieveValue-Bar-Mark.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","13","130637","0.0-13.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"16958","","{""Q0"":""In 2016, the national debt of Ireland reach the lowest.""}","survey-multi-choice","14","147597","0.0-14.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Trend-Bar-Shade.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","15","157602","0.0-15.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart369.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","16","167605","0.0-16.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart128.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","17","177607","0.0-17.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"13211","","{""Q0"":""The employee number of Brunswick investment banking increased from 2014 to 2017""}","survey-multi-choice","18","190820","0.0-18.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart272.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","19","200825","0.0-19.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart369.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","20","210827","0.0-20.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Compare-Bar-Opacity.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","21","220828","0.0-21.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"7153","","{""Q0"":""China is spending more energy than the U.S. in 2019""}","survey-multi-choice","22","227983","0.0-22.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart155.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","23","237988","0.0-23.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Filter-Line-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","24","247990","0.0-24.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart151.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","25","257992","0.0-25.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"9565","","{""Q0"":""The number of hospital in the U.S. has been lower than 3500 thousands since 2003""}","survey-multi-choice","26","267559","0.0-26.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart369.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","27","277564","0.0-27.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart547.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","28","287566","0.0-28.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Range-Line-Line.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","29","297568","0.0-29.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"14284","","{""Q0"":""Since 2014, the unit sales is between 0.5 and 1.4 milion""}","survey-multi-choice","30","311853","0.0-30.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart84.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","31","321858","0.0-31.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""RetrieveValue-Line-Line.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","32","331860","0.0-32.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart642.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","33","341862","0.0-33.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"16429","","{""Q0"":""New York City and Paris were the top two cities with the most popular tourist attractions between 3""}","survey-multi-choice","34","358293","0.0-34.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart360.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","35","368298","0.0-35.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Trend-Line-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","36","378300","0.0-36.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart162.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","37","388303","0.0-37.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"4931","","{""Q0"":""The alchol consumption in UK has been droping since 2010""}","survey-multi-choice","38","393235","0.0-38.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart190.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","39","403239","0.0-39.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Compare-Line-Opacity.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","40","413242","0.0-40.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart610.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","41","423245","0.0-41.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"12173","","{""Q0"":""The operating profit of Roche group is lower in 2008 than in 2018""}","survey-multi-choice","42","435420","0.0-42.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Filter-Scatter-Line.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","43","445425","0.0-43.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart573.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","44","455428","0.0-44.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart455.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","45","465430","0.0-45.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"5191","","{""Q0"":""Some penguins are heavier than 5000 g""}","survey-multi-choice","46","470622","0.0-46.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart324.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","47","480627","0.0-47.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Range-Scatter-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","48","490629","0.0-48.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart232.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","49","500632","0.0-49.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"6560","","{""Q0"":""In the 10 years from 2015 to 2025, it is expected that the inhabitants of Honduras will increase from approximately 9 million people to 11 million people""}","survey-multi-choice","50","507194","0.0-50.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""RetrieveValue-Scatter-Color.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","51","517198","0.0-51.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart400.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","52","527200","0.0-52.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart218.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","53","537202","0.0-53.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"7332","","{""Q0"":""Car A has about 160 horsepower and runs 15 miles per gallon""}","survey-multi-choice","54","544537","0.0-54.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Trend-Scatter-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","55","554542","0.0-55.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart108.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","56","564544","0.0-56.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart646.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","57","574546","0.0-57.0","1","1","2024-06-25 15:48:49","327d8d61a69a55b6203573ad19e3ab64","172.56.201.81","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
