"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","question_order"
"21316","","{""Q0"":""People from most Asian countries spent 50 to 70 hours on smartphones.""}","survey-multi-choice","10","101878","0.0-10.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart124.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","11","111881","0.0-11.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart182.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","12","121884","0.0-12.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""RetrieveValue-Bar-Text.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","13","131886","0.0-13.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"11051","","{""Q0"":""The highest income value was in '19, the lowest in '00""}","survey-multi-choice","14","142940","0.0-14.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart79.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","15","152943","0.0-15.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Trend-Bar-Opacity.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","16","162945","0.0-16.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart464.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","17","172948","0.0-17.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"13400","","{""Q0"":""Highest market size with 290 million euros in alternative finance market in France in 2017 was P2P consumer lending""}","survey-multi-choice","18","186350","0.0-18.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Comapre-Bar-Mark.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","19","196354","0.0-19.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart266.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","20","206356","0.0-20.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart446.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","21","216359","0.0-21.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"15928","","{""Q0"":""Mortality rate has decreased over the apx 9 year period by apx 2 and we thousand which is good news obviously any decrease around this would be welcomed - has health and maternity care improved? Seems to of levelled out from 2016 would be good to see if this continues""}","survey-multi-choice","22","232290","0.0-22.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart600.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","23","242294","0.0-23.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart247.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","24","252297","0.0-24.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Filter-Line-Opacity.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","25","262299","0.0-25.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"12746","","{""Q0"":""The number of hospital in the U.S. has been lower than 3500 thousands since 2003""}","survey-multi-choice","26","275047","0.0-26.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Range-Line-Opacity.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","27","285051","0.0-27.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart551.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","28","295054","0.0-28.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart284.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","29","305056","0.0-29.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"8529","","{""Q0"":""Household income in the US has been steadily increasing over the past 30 years""}","survey-multi-choice","30","313588","0.0-30.0","11","1","2024-06-25 16:29:30","327d8d61a69a55b6203573ad19e3ab64","108.52.43.114","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","WebKit","Edge","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
