"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success"
"1710","929","true","Chrome","127.0.0.0","false","Windows 10","true","60.85","true","true","browser-check","0","33092","0.0-0.0","3110","1","2024-08-12 17:11:41","b0e02d76891de4098917a4775b26ae70","166.205.209.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ja-JP;q=0.8,ja;q=0.7","","",""
"","","","Chrome","127.0.0.0","","","","","","","survey-text","1","63361","0.0-1.0","3110","1","2024-08-12 17:11:41","b0e02d76891de4098917a4775b26ae70","166.205.209.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ja-JP;q=0.8,ja;q=0.7","30256","{""Q0"":""6324f7f3c58b003e512334e0""}",""
"","","","Chrome","127.0.0.0","","","","","","","fullscreen","2","73259","0.0-2.0","3110","1","2024-08-12 17:11:41","b0e02d76891de4098917a4775b26ae70","166.205.209.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ja-JP;q=0.8,ja;q=0.7","8886","","true"
