"init_locations","moves","final_locations","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","stimulus","response"
"[{""src"":""Sort-Range-Bar-Bound.png"",""x"":1083,""y"":2},{""src"":""Sort-Range-Bar-Line.png"",""x"":346,""y"":9},{""src"":""Sort-Range-Bar-Color.png"",""x"":344,""y"":23},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":95,""y"":8},{""src"":""Sort-Range-Bar-Shade.png"",""x"":177,""y"":16}]","[{""src"":""Sort-Range-Bar-Bound.png"",""x"":578,""y"":16},{""src"":""Sort-Range-Bar-Color.png"",""x"":1078,""y"":40},{""src"":""Sort-Range-Bar-Line.png"",""x"":542,""y"":38},{""src"":""Sort-Range-Bar-Shade.png"",""x"":526,""y"":37},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":627,""y"":45}]","[{""src"":""Sort-Range-Bar-Bound.png"",""x"":578,""y"":16},{""src"":""Sort-Range-Bar-Line.png"",""x"":541,""y"":37},{""src"":""Sort-Range-Bar-Color.png"",""x"":1078,""y"":40},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":626,""y"":45},{""src"":""Sort-Range-Bar-Shade.png"",""x"":526,""y"":37}]","22776","free-sort","0","22811","0.0-0.0","1518","1","2024-08-12 16:17:05","53de92ef0cbff06093468afbaa2d6dc6","73.35.185.230","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"[{""src"":""Sort-Filter-Line-Bound.png"",""x"":695,""y"":34},{""src"":""Sort-Filter-Line-Color.png"",""x"":423,""y"":28},{""src"":""Sort-Filter-Line-Line.png"",""x"":487,""y"":31},{""src"":""Sort-Filter-Line-Opacity.png"",""x"":625,""y"":33},{""src"":""Sort-Filter-Line-Shade.png"",""x"":178,""y"":26}]","[{""src"":""Sort-Filter-Line-Line.png"",""x"":590,""y"":27},{""src"":""Sort-Filter-Line-Shade.png"",""x"":623,""y"":5},{""src"":""Sort-Filter-Line-Color.png"",""x"":604,""y"":20}]","[{""src"":""Sort-Filter-Line-Bound.png"",""x"":695,""y"":34},{""src"":""Sort-Filter-Line-Color.png"",""x"":604,""y"":20},{""src"":""Sort-Filter-Line-Line.png"",""x"":589,""y"":26},{""src"":""Sort-Filter-Line-Opacity.png"",""x"":625,""y"":33},{""src"":""Sort-Filter-Line-Shade.png"",""x"":622,""y"":5}]","12076","free-sort","1","34898","0.0-1.0","1518","1","2024-08-12 16:17:05","53de92ef0cbff06093468afbaa2d6dc6","73.35.185.230","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"[{""src"":""Sort-Trend-Scatter-Color.png"",""x"":215,""y"":12},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":171,""y"":0},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":781,""y"":5},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":752,""y"":0},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":1139,""y"":13},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":447,""y"":12},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":285,""y"":11}]","[{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":555,""y"":5},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":986,""y"":13},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":658,""y"":26},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":666,""y"":30},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":871,""y"":-4},{""src"":""Sort-Trend-Scatter-Color.png"",""x"":1161,""y"":17},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":643,""y"":18}]","[{""src"":""Sort-Trend-Scatter-Color.png"",""x"":1161,""y"":17},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":986,""y"":13},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":657,""y"":26},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":554,""y"":4},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":665,""y"":30},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":643,""y"":18},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":871,""y"":-4}]","25815","free-sort","2","60721","0.0-2.0","1518","1","2024-08-12 16:17:05","53de92ef0cbff06093468afbaa2d6dc6","73.35.185.230","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"","","","5633","html-button-response","3","66363","0.0-3.0","1518","1","2024-08-12 16:17:05","53de92ef0cbff06093468afbaa2d6dc6","73.35.185.230","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","<p> Thanks for your participation! The prolific code is <b>CVE7UWMV</b></p> Please copy and paste the code before you exit.","0"
