"init_locations","moves","final_locations","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language"
"[{""src"":""Sort-Trend-Bar-Color.png"",""x"":1158,""y"":24},{""src"":""Sort-Trend-Bar-Line.png"",""x"":329,""y"":32},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":291,""y"":22},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":784,""y"":30},{""src"":""Sort-Trend-Bar-Text.png"",""x"":763,""y"":13},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":1117,""y"":30},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":633,""y"":13}]","[{""src"":""Sort-Trend-Bar-Line.png"",""x"":271,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":267,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1129,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1130,""y"":115},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":89,""y"":115},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":295,""y"":115},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":104,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1020,""y"":115},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1004,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1021,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1092,""y"":115},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1138,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1092,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1096,""y"":115},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":112,""y"":115},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":284,""y"":115},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":91,""y"":115},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":267,""y"":115},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":283,""y"":115},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":283,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1126,""y"":115},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":617,""y"":115},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":607,""y"":115},{""src"":""Sort-Trend-Bar-Text.png"",""x"":764,""y"":115},{""src"":""Sort-Trend-Bar-Text.png"",""x"":764,""y"":115},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":511,""y"":115},{""src"":""Sort-Trend-Bar-Text.png"",""x"":717,""y"":115},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":890,""y"":115},{""src"":""Sort-Trend-Bar-Text.png"",""x"":763,""y"":115},{""src"":""Sort-Trend-Bar-Text.png"",""x"":729,""y"":115},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":534,""y"":115},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":321,""y"":115},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":526,""y"":115},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":625,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1126,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1126,""y"":115},{""src"":""Sort-Trend-Bar-Line.png"",""x"":1415,""y"":115},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":850,""y"":115},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":893,""y"":115},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1138,""y"":115},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1138,""y"":115},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1013,""y"":115},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1013,""y"":115},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1111,""y"":115},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":91,""y"":115},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":656,""y"":-41},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":654,""y"":11},{""src"":""Sort-Trend-Bar-Text.png"",""x"":804,""y"":10},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":937,""y"":24},{""src"":""Sort-Trend-Bar-Color.png"",""x"":1120,""y"":14},{""src"":""Sort-Trend-Bar-Line.png"",""x"":468,""y"":5},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":308,""y"":8},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":96,""y"":32}]","[{""src"":""Sort-Trend-Bar-Color.png"",""x"":1120,""y"":14},{""src"":""Sort-Trend-Bar-Line.png"",""x"":468,""y"":5},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":308,""y"":8},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":937,""y"":24},{""src"":""Sort-Trend-Bar-Text.png"",""x"":804,""y"":10},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":96,""y"":32},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":654,""y"":11}]","232410","free-sort","0","232411","0.0-0.0","2427","1","2024-08-12 16:27:32","53de92ef0cbff06093468afbaa2d6dc6","63.92.67.219","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0","","Firefox","129.0","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5"
"[{""src"":""Sort-Compare-Line-Color.png"",""x"":621,""y"":11},{""src"":""Sort-Compare-Line-Mark.png"",""x"":719,""y"":9},{""src"":""Sort-Compare-Line-Opacity.png"",""x"":713,""y"":48},{""src"":""Sort-Compare-Line-Text.png"",""x"":1129,""y"":46}]","[{""src"":""Sort-Compare-Line-Color.png"",""x"":117,""y"":42},{""src"":""Sort-Compare-Line-Opacity.png"",""x"":368,""y"":37},{""src"":""Sort-Compare-Line-Mark.png"",""x"":681,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":641,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":642,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":655,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":661,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":640,""y"":115},{""src"":""Sort-Compare-Line-Text.png"",""x"":656,""y"":27},{""src"":""Sort-Compare-Line-Mark.png"",""x"":964,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":964,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":971,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":970,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":965,""y"":115},{""src"":""Sort-Compare-Line-Color.png"",""x"":94,""y"":113},{""src"":""Sort-Compare-Line-Color.png"",""x"":110,""y"":115},{""src"":""Sort-Compare-Line-Color.png"",""x"":133,""y"":115},{""src"":""Sort-Compare-Line-Color.png"",""x"":79,""y"":29},{""src"":""Sort-Compare-Line-Opacity.png"",""x"":270,""y"":25},{""src"":""Sort-Compare-Line-Text.png"",""x"":496,""y"":17},{""src"":""Sort-Compare-Line-Text.png"",""x"":457,""y"":-9},{""src"":""Sort-Compare-Line-Text.png"",""x"":471,""y"":115},{""src"":""Sort-Compare-Line-Text.png"",""x"":500,""y"":43},{""src"":""Sort-Compare-Line-Mark.png"",""x"":731,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":731,""y"":115},{""src"":""Sort-Compare-Line-Mark.png"",""x"":750,""y"":45},{""src"":""Sort-Compare-Line-Mark.png"",""x"":1138,""y"":-9}]","[{""src"":""Sort-Compare-Line-Color.png"",""x"":79,""y"":28},{""src"":""Sort-Compare-Line-Mark.png"",""x"":1138,""y"":-9},{""src"":""Sort-Compare-Line-Opacity.png"",""x"":270,""y"":24},{""src"":""Sort-Compare-Line-Text.png"",""x"":500,""y"":42}]","111947","free-sort","1","344363","0.0-1.0","2427","1","2024-08-12 16:27:32","53de92ef0cbff06093468afbaa2d6dc6","63.92.67.219","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0","","Firefox","129.0","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5"
"[{""src"":""Sort-Range-Scatter-Bound.png"",""x"":186,""y"":18},{""src"":""Sort-Range-Scatter-Line.png"",""x"":93,""y"":20},{""src"":""Sort-Range-Scatter-Color.png"",""x"":238,""y"":10},{""src"":""Sort-Range-Scatter-Opacity.png"",""x"":931,""y"":18},{""src"":""Sort-Range-Scatter-Shade.png"",""x"":617,""y"":28}]","[{""src"":""Sort-Range-Scatter-Opacity.png"",""x"":1063,""y"":-12}]","[{""src"":""Sort-Range-Scatter-Bound.png"",""x"":186,""y"":18},{""src"":""Sort-Range-Scatter-Line.png"",""x"":93,""y"":20},{""src"":""Sort-Range-Scatter-Color.png"",""x"":238,""y"":10},{""src"":""Sort-Range-Scatter-Opacity.png"",""x"":1063,""y"":-12},{""src"":""Sort-Range-Scatter-Shade.png"",""x"":617,""y"":28}]","8323","free-sort","2","352691","0.0-2.0","2427","1","2024-08-12 16:27:32","53de92ef0cbff06093468afbaa2d6dc6","63.92.67.219","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0","","Firefox","129.0","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5"
