"init_locations","moves","final_locations","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","stimulus","response"
"[{""src"":""Sort-RetrieveValue-Bar-Color.png"",""x"":1191,""y"":43},{""src"":""Sort-RetrieveValue-Bar-Line.png"",""x"":933,""y"":19},{""src"":""Sort-RetrieveValue-Bar-Mark.png"",""x"":570,""y"":5},{""src"":""Sort-RetrieveValue-Bar-Opacity.png"",""x"":686,""y"":9},{""src"":""Sort-RetrieveValue-Bar-Text.png"",""x"":431,""y"":43}]","[{""src"":""Sort-RetrieveValue-Bar-Text.png"",""x"":337,""y"":115},{""src"":""Sort-RetrieveValue-Bar-Mark.png"",""x"":178,""y"":115},{""src"":""Sort-RetrieveValue-Bar-Mark.png"",""x"":364,""y"":58},{""src"":""Sort-RetrieveValue-Bar-Mark.png"",""x"":250,""y"":84},{""src"":""Sort-RetrieveValue-Bar-Text.png"",""x"":397,""y"":115},{""src"":""Sort-RetrieveValue-Bar-Opacity.png"",""x"":692,""y"":115},{""src"":""Sort-RetrieveValue-Bar-Line.png"",""x"":568,""y"":115},{""src"":""Sort-RetrieveValue-Bar-Color.png"",""x"":1128,""y"":115},{""src"":""Sort-RetrieveValue-Bar-Color.png"",""x"":1031,""y"":115},{""src"":""Sort-RetrieveValue-Bar-Mark.png"",""x"":108,""y"":17},{""src"":""Sort-RetrieveValue-Bar-Text.png"",""x"":307,""y"":17},{""src"":""Sort-RetrieveValue-Bar-Line.png"",""x"":501,""y"":27},{""src"":""Sort-RetrieveValue-Bar-Opacity.png"",""x"":414,""y"":17},{""src"":""Sort-RetrieveValue-Bar-Line.png"",""x"":501,""y"":27},{""src"":""Sort-RetrieveValue-Bar-Color.png"",""x"":717,""y"":37},{""src"":""Sort-RetrieveValue-Bar-Color.png"",""x"":717,""y"":37}]","[{""src"":""Sort-RetrieveValue-Bar-Color.png"",""x"":716,""y"":36},{""src"":""Sort-RetrieveValue-Bar-Line.png"",""x"":500,""y"":27},{""src"":""Sort-RetrieveValue-Bar-Mark.png"",""x"":108,""y"":17},{""src"":""Sort-RetrieveValue-Bar-Opacity.png"",""x"":413,""y"":17},{""src"":""Sort-RetrieveValue-Bar-Text.png"",""x"":306,""y"":16}]","59435","free-sort","0","59445","0.0-0.0","2256","1","2024-08-12 16:24:51","53de92ef0cbff06093468afbaa2d6dc6","99.102.143.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","ChromeOS","14541.0.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"[{""src"":""Sort-Range-Line-Bound.png"",""x"":106,""y"":15},{""src"":""Sort-Range-Line-Line.png"",""x"":662,""y"":10},{""src"":""Sort-Range-Line-Color.png"",""x"":1144,""y"":26},{""src"":""Sort-Range-Line-Opacity.png"",""x"":178,""y"":5},{""src"":""Sort-Range-Line-Shade.png"",""x"":1111,""y"":11}]","[{""src"":""Sort-Range-Line-Opacity.png"",""x"":391,""y"":19},{""src"":""Sort-Range-Line-Bound.png"",""x"":142,""y"":7},{""src"":""Sort-Range-Line-Opacity.png"",""x"":391,""y"":19},{""src"":""Sort-Range-Line-Opacity.png"",""x"":816,""y"":28},{""src"":""Sort-Range-Line-Line.png"",""x"":333,""y"":-4},{""src"":""Sort-Range-Line-Shade.png"",""x"":514,""y"":4},{""src"":""Sort-Range-Line-Color.png"",""x"":683,""y"":6}]","[{""src"":""Sort-Range-Line-Bound.png"",""x"":141,""y"":7},{""src"":""Sort-Range-Line-Line.png"",""x"":333,""y"":-3},{""src"":""Sort-Range-Line-Color.png"",""x"":683,""y"":6},{""src"":""Sort-Range-Line-Opacity.png"",""x"":815,""y"":28},{""src"":""Sort-Range-Line-Shade.png"",""x"":514,""y"":3}]","32081","free-sort","1","91533","0.0-1.0","2256","1","2024-08-12 16:24:51","53de92ef0cbff06093468afbaa2d6dc6","99.102.143.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","ChromeOS","14541.0.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"[{""src"":""Sort-Trend-Scatter-Color.png"",""x"":410,""y"":0},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":678,""y"":18},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":648,""y"":26},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":656,""y"":15},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":211,""y"":21},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":968,""y"":28},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":959,""y"":16}]","[{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":849,""y"":0},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":559,""y"":15},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":144,""y"":32},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":291,""y"":0},{""src"":""Sort-Trend-Scatter-Color.png"",""x"":410,""y"":0},{""src"":""Sort-Trend-Scatter-Color.png"",""x"":1003,""y"":5},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":458,""y"":18}]","[{""src"":""Sort-Trend-Scatter-Color.png"",""x"":1002,""y"":4},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":678,""y"":18},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":558,""y"":14},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":848,""y"":0},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":290,""y"":0},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":458,""y"":18},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":143,""y"":31}]","19776","free-sort","2","111314","0.0-2.0","2256","1","2024-08-12 16:24:51","53de92ef0cbff06093468afbaa2d6dc6","99.102.143.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","ChromeOS","14541.0.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"","","","25157","html-button-response","3","136478","0.0-3.0","2256","1","2024-08-12 16:24:51","53de92ef0cbff06093468afbaa2d6dc6","99.102.143.192","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","ChromeOS","14541.0.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","<p> Thanks for your participation! The prolific code is <b>CVE7UWMV</b></p> Please copy and paste the code before you exit.","0"
