"init_locations","moves","final_locations","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language"
"[{""src"":""Sort-Range-Bar-Bound.png"",""x"":883,""y"":17},{""src"":""Sort-Range-Bar-Line.png"",""x"":530,""y"":10},{""src"":""Sort-Range-Bar-Color.png"",""x"":1042,""y"":3},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":829,""y"":7},{""src"":""Sort-Range-Bar-Shade.png"",""x"":64,""y"":19}]","[]","[{""src"":""Sort-Range-Bar-Bound.png"",""x"":883,""y"":17},{""src"":""Sort-Range-Bar-Line.png"",""x"":530,""y"":10},{""src"":""Sort-Range-Bar-Color.png"",""x"":1042,""y"":3},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":829,""y"":7},{""src"":""Sort-Range-Bar-Shade.png"",""x"":64,""y"":19}]","3414","free-sort","0","3431","0.0-0.0","2474","1","2024-08-12 16:46:03","53de92ef0cbff06093468afbaa2d6dc6","76.73.132.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Macintosh","Chrome","127.0.0.0","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9"
