"init_locations","moves","final_locations","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language"
"[{""src"":""Sort-Range-Bar-Bound.png"",""x"":1157,""y"":2},{""src"":""Sort-Range-Bar-Line.png"",""x"":241,""y"":18},{""src"":""Sort-Range-Bar-Color.png"",""x"":610,""y"":5},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":212,""y"":17},{""src"":""Sort-Range-Bar-Shade.png"",""x"":530,""y"":16}]","[{""src"":""Sort-Range-Bar-Opacity.png"",""x"":1131,""y"":105},{""src"":""Sort-Range-Bar-Bound.png"",""x"":155,""y"":105},{""src"":""Sort-Range-Bar-Line.png"",""x"":934,""y"":105},{""src"":""Sort-Range-Bar-Line.png"",""x"":936,""y"":105},{""src"":""Sort-Range-Bar-Color.png"",""x"":1044,""y"":105},{""src"":""Sort-Range-Bar-Shade.png"",""x"":408,""y"":105},{""src"":""Sort-Range-Bar-Bound.png"",""x"":117,""y"":105},{""src"":""Sort-Range-Bar-Color.png"",""x"":301,""y"":105},{""src"":""Sort-Range-Bar-Bound.png"",""x"":1082,""y"":105},{""src"":""Sort-Range-Bar-Color.png"",""x"":139,""y"":105},{""src"":""Sort-Range-Bar-Shade.png"",""x"":337,""y"":105},{""src"":""Sort-Range-Bar-Line.png"",""x"":814,""y"":105},{""src"":""Sort-Range-Bar-Line.png"",""x"":816,""y"":105},{""src"":""Sort-Range-Bar-Line.png"",""x"":241,""y"":105},{""src"":""Sort-Range-Bar-Color.png"",""x"":980,""y"":105},{""src"":""Sort-Range-Bar-Color.png"",""x"":767,""y"":105},{""src"":""Sort-Range-Bar-Bound.png"",""x"":951,""y"":105},{""src"":""Sort-Range-Bar-Shade.png"",""x"":967,""y"":105},{""src"":""Sort-Range-Bar-Line.png"",""x"":1193,""y"":105},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":944,""y"":105},{""src"":""Sort-Range-Bar-Shade.png"",""x"":90,""y"":105},{""src"":""Sort-Range-Bar-Color.png"",""x"":306,""y"":105},{""src"":""Sort-Range-Bar-Color.png"",""x"":1043,""y"":105},{""src"":""Sort-Range-Bar-Shade.png"",""x"":658,""y"":105},{""src"":""Sort-Range-Bar-Shade.png"",""x"":107,""y"":60},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":413,""y"":40},{""src"":""Sort-Range-Bar-Bound.png"",""x"":935,""y"":68},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":700,""y"":73},{""src"":""Sort-Range-Bar-Color.png"",""x"":1082,""y"":43},{""src"":""Sort-Range-Bar-Line.png"",""x"":501,""y"":33},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":695,""y"":26},{""src"":""Sort-Range-Bar-Shade.png"",""x"":171,""y"":32}]","[{""src"":""Sort-Range-Bar-Bound.png"",""x"":935,""y"":68},{""src"":""Sort-Range-Bar-Line.png"",""x"":501,""y"":33},{""src"":""Sort-Range-Bar-Color.png"",""x"":1082,""y"":43},{""src"":""Sort-Range-Bar-Opacity.png"",""x"":695,""y"":26},{""src"":""Sort-Range-Bar-Shade.png"",""x"":171,""y"":32}]","351575","free-sort","0","351594","0.0-0.0","2373","1","2024-08-12 16:26:14","53de92ef0cbff06093468afbaa2d6dc6","223.29.143.234","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Chrome","127.0.0.0","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9"
"[{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":862,""y"":41},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":856,""y"":48},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":1091,""y"":40},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":327,""y"":32},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":128,""y"":45}]","[{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":595,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":662,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":940,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":608,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":79,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":102,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":772,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1102,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":890,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":740,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":663,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":570,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":73,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1187,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1102,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":875,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1089,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1192,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":837,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":939,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":771,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":116,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":674,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":863,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1075,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":700,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":906,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1210,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1075,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":897,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":576,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":805,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1016,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1205,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":460,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":711,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":502,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":1066,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":1035,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":1026,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":598,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":766,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":160,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":383,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":726,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":678,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1088,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":861,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":865,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1129,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":679,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":902,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":694,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1158,""y"":-1},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":903,""y"":15},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":695,""y"":22},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":460,""y"":52},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1180,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1111,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":942,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":950,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":964,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1137,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":943,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":701,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":721,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":1031,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":1136,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":710,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":822,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":390,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":664,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":894,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":88,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":338,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":639,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":582,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":891,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":-45,""y"":105},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":286,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":687,""y"":60},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":336,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":-135,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":-33,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":941,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":579,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1198,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1028,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":791,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":91,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":341,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":833,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":620,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":542,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":663,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":643,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":597,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":1143,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":950,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":147,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":806,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":70,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":526,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":-103,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1219,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":170,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":-49,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":725,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":1169,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":1156,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":1219,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":558,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":783,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":1001,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":709,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":752,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":107,""y"":115},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":13,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":540,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":266,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":798,""y"":115},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1180,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":1021,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":392,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":781,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":564,""y"":115},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":273,""y"":115},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":641,""y"":115},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":887,""y"":13},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1146,""y"":33},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":645,""y"":20},{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":267,""y"":20},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":100,""y"":37}]","[{""src"":""Sort-RetrieveValue-Line-Color.png"",""x"":267,""y"":20},{""src"":""Sort-RetrieveValue-Line-Line.png"",""x"":1146,""y"":33},{""src"":""Sort-RetrieveValue-Line-Mark.png"",""x"":645,""y"":20},{""src"":""Sort-RetrieveValue-Line-Opacity.png"",""x"":100,""y"":37},{""src"":""Sort-RetrieveValue-Line-Text.png"",""x"":887,""y"":13}]","797904","free-sort","1","1149514","0.0-1.0","2373","1","2024-08-12 16:26:14","53de92ef0cbff06093468afbaa2d6dc6","223.29.143.234","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Chrome","127.0.0.0","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9"
