"init_locations","moves","final_locations","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","stimulus","response"
"[{""src"":""Sort-Trend-Bar-Color.png"",""x"":901,""y"":18},{""src"":""Sort-Trend-Bar-Line.png"",""x"":530,""y"":36},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":1203,""y"":5},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":482,""y"":41},{""src"":""Sort-Trend-Bar-Text.png"",""x"":858,""y"":39},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":1102,""y"":4},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":655,""y"":10}]","[{""src"":""Sort-Trend-Bar-Shade.png"",""x"":706,""y"":20},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":130,""y"":71},{""src"":""Sort-Trend-Bar-Line.png"",""x"":300,""y"":59},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":124,""y"":79},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":111,""y"":31},{""src"":""Sort-Trend-Bar-Line.png"",""x"":296,""y"":42},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":486,""y"":54},{""src"":""Sort-Trend-Bar-Text.png"",""x"":687,""y"":35},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":1043,""y"":32}]","[{""src"":""Sort-Trend-Bar-Color.png"",""x"":901,""y"":18},{""src"":""Sort-Trend-Bar-Line.png"",""x"":296,""y"":41},{""src"":""Sort-Trend-Bar-Mark.png"",""x"":1203,""y"":5},{""src"":""Sort-Trend-Bar-Opacity.png"",""x"":110,""y"":31},{""src"":""Sort-Trend-Bar-Text.png"",""x"":686,""y"":34},{""src"":""Sort-Trend-Bar-Bound.png"",""x"":1042,""y"":31},{""src"":""Sort-Trend-Bar-Shade.png"",""x"":486,""y"":53}]","54956","free-sort","0","54965","0.0-0.0","2406","1","2024-08-12 16:26:25","53de92ef0cbff06093468afbaa2d6dc6","98.61.73.126","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0","Macintosh","Edge","127.0.0.0","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"[{""src"":""Sort-Range-Line-Bound.png"",""x"":63,""y"":13},{""src"":""Sort-Range-Line-Line.png"",""x"":159,""y"":4},{""src"":""Sort-Range-Line-Color.png"",""x"":1048,""y"":4},{""src"":""Sort-Range-Line-Opacity.png"",""x"":731,""y"":19},{""src"":""Sort-Range-Line-Shade.png"",""x"":303,""y"":0}]","[{""src"":""Sort-Range-Line-Line.png"",""x"":497,""y"":5},{""src"":""Sort-Range-Line-Shade.png"",""x"":730,""y"":7},{""src"":""Sort-Range-Line-Shade.png"",""x"":1012,""y"":3},{""src"":""Sort-Range-Line-Shade.png"",""x"":1141,""y"":3},{""src"":""Sort-Range-Line-Color.png"",""x"":913,""y"":21},{""src"":""Sort-Range-Line-Bound.png"",""x"":548,""y"":-12},{""src"":""Sort-Range-Line-Line.png"",""x"":145,""y"":13},{""src"":""Sort-Range-Line-Opacity.png"",""x"":342,""y"":16},{""src"":""Sort-Range-Line-Bound.png"",""x"":628,""y"":10},{""src"":""Sort-Range-Line-Line.png"",""x"":382,""y"":40},{""src"":""Sort-Range-Line-Opacity.png"",""x"":607,""y"":21},{""src"":""Sort-Range-Line-Line.png"",""x"":585,""y"":34},{""src"":""Sort-Range-Line-Bound.png"",""x"":868,""y"":22},{""src"":""Sort-Range-Line-Color.png"",""x"":895,""y"":60}]","[{""src"":""Sort-Range-Line-Bound.png"",""x"":868,""y"":21},{""src"":""Sort-Range-Line-Line.png"",""x"":585,""y"":34},{""src"":""Sort-Range-Line-Color.png"",""x"":894,""y"":59},{""src"":""Sort-Range-Line-Opacity.png"",""x"":606,""y"":20},{""src"":""Sort-Range-Line-Shade.png"",""x"":1141,""y"":2}]","41228","free-sort","1","96196","0.0-1.0","2406","1","2024-08-12 16:26:25","53de92ef0cbff06093468afbaa2d6dc6","98.61.73.126","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0","Macintosh","Edge","127.0.0.0","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"[{""src"":""Sort-Trend-Scatter-Color.png"",""x"":200,""y"":23},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":911,""y"":8},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":395,""y"":16},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":81,""y"":18},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":1188,""y"":16},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":1047,""y"":14},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":741,""y"":2}]","[{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":550,""y"":-18},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":1124,""y"":-13},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":911,""y"":-6},{""src"":""Sort-Trend-Scatter-Color.png"",""x"":456,""y"":2},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":146,""y"":15},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":67,""y"":14},{""src"":""Sort-Trend-Scatter-Color.png"",""x"":302,""y"":4},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":475,""y"":0},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":679,""y"":-1},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":502,""y"":3},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":186,""y"":49},{""src"":""Sort-Trend-Scatter-Color.png"",""x"":850,""y"":-1},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":236,""y"":18},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":447,""y"":9},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":647,""y"":5},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":1049,""y"":1},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":2,""y"":51},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":1138,""y"":2},{""src"":""Sort-Trend-Scatter-Color.png"",""x"":925,""y"":15},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":701,""y"":5},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":510,""y"":10},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":320,""y"":16},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":189,""y"":13},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":2,""y"":51},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":5,""y"":45}]","[{""src"":""Sort-Trend-Scatter-Color.png"",""x"":925,""y"":15},{""src"":""Sort-Trend-Scatter-Line.png"",""x"":1138,""y"":1},{""src"":""Sort-Trend-Scatter-Mark.png"",""x"":189,""y"":13},{""src"":""Sort-Trend-Scatter-Opacity.png"",""x"":510,""y"":9},{""src"":""Sort-Trend-Scatter-Text.png"",""x"":4,""y"":44},{""src"":""Sort-Trend-Scatter-Bound.png"",""x"":319,""y"":15},{""src"":""Sort-Trend-Scatter-Shade.png"",""x"":700,""y"":5}]","63298","free-sort","2","159497","0.0-2.0","2406","1","2024-08-12 16:26:25","53de92ef0cbff06093468afbaa2d6dc6","98.61.73.126","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0","Macintosh","Edge","127.0.0.0","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","",""
"","","","6898","html-button-response","3","166398","0.0-3.0","2406","1","2024-08-12 16:26:25","53de92ef0cbff06093468afbaa2d6dc6","98.61.73.126","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0","Macintosh","Edge","127.0.0.0","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","<p> Thanks for your participation! The prolific code is <b>CVE7UWMV</b></p> Please copy and paste the code before you exit.","0"
