"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success"
"2560","1317","true","Chrome","127.0.0.0","false","Windows 10","true","146.99","true","true","browser-check","0","413","0.0-0.0","3787","1","2024-08-12 17:18:02","b0e02d76891de4098917a4775b26ae70","98.116.40.74","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,zh-TW;q=0.8,zh;q=0.7","","",""
"","","","Chrome","127.0.0.0","","","","","","","survey-text","1","7678","0.0-1.0","3787","1","2024-08-12 17:18:02","b0e02d76891de4098917a4775b26ae70","98.116.40.74","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,zh-TW;q=0.8,zh;q=0.7","7262","{""Q0"":""60f4a2d142c69dc1121b6dbf""}",""
"","","","Chrome","127.0.0.0","","","","","","","fullscreen","2","9625","0.0-2.0","3787","1","2024-08-12 17:18:02","b0e02d76891de4098917a4775b26ae70","98.116.40.74","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,zh-TW;q=0.8,zh;q=0.7","943","","true"
